Loan ID,Customer ID,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
ad81311b-d69e-43d2-b4e2-6420a90790d7,4841707f-2188-458b-a2d9-b138d4e4456a,99999999,Short Term,721,1563282,10+ years,Home Mortgage,Debt Consolidation,9236.28,11.1,10,6,0,347016,523182,0,0
779e84c7-44c0-46d1-8c49-01fb71095e56,95bb242e-18fd-4ebf-ada6-b3f5c8fbc7ef,223718,Short Term,714,893228,< 1 year,Rent,Debt Consolidation,13845.11,9.9,NA,6,0,155629,211266,0,0
ab9615ae-4eed-4c1a-a6fc-68962c5bb867,a9c55715-17a2-442b-a43d-7168252dcb30,99999999,Long Term,733,1842259,10+ years,Home Mortgage,Debt Consolidation,24103.02,22.1,NA,9,0,525540,973632,0,0
32c59a40-d433-40cd-bd38-1df6212e6e89,613de8b8-ce74-497c-bca3-0d672b787801,397540,Long Term,702,1621308,9 years,Home Mortgage,Debt Consolidation,39856.87,36.9,55,13,0,461168,687236,0,0
4505bce4-bfc2-4dff-bfd9-fe9a67de2404,44314b3e-fa95-444c-811d-63d7a5d563df,161216,Short Term,0,0,9 years,Rent,Debt Consolidation,6088.74,9.4,NA,10,0,102733,364870,0,0
5a5a3bc6-c666-49f0-8eea-b3c74766f172,a105b38f-ed70-45ec-bcf8-f2fc5a7ac9ff,344498,Long Term,746,1394657,10+ years,Own Home,Debt Consolidation,26033.42,30.4,NA,9,0,791597,1072016,0,0
e8c17cef-246c-4901-9062-45c486b46628,1a652707-b3e3-4c46-99f2-b4a870332a67,468864,Long Term,629,1927265,10+ years,Home Mortgage,Debt Consolidation,29551.46,19.3,20,14,0,265126,502436,0,0
cda35f18-f5af-405b-aaa7-83cf930244ac,30a3ca4e-580c-4b39-bff1-8e8b69dd97c5,131252,Short Term,0,0,10+ years,Own Home,Home Improvements,33989.29,16.2,23,9,0,462175,579788,0,0
9df4b302-534e-4aad-ab0e-7ae25da1b988,c44c4bf7-5efa-4435-bdfe-0a9612b2c398,216744,Short Term,0,0,5 years,Home Mortgage,Debt Consolidation,17143.32,15.9,22,7,0,238393,483406,0,0
3d18e156-d006-4c94-b8da-a4d09eb00a23,ca922950-bffd-483e-9009-070f9fd43a85,464508,Short Term,739,906167,7 years,Rent,Debt Consolidation,12988.4,15.2,7,11,0,459325,714868,0,0
f839e4c7-8df8-436a-b63f-7fae16071088,8ef9ee22-d3f4-4980-8264-ec0c724e9797,244332,Short Term,716,866666,1 year,Rent,other,22821.85,33.5,8,15,0,235790,560604,0,0
adc5b0ef-fdf4-443e-b799-cd882150edd1,16b9312b-1d81-4349-81c4-956c56a9ada1,755370,Long Term,697,2590821,3 years,Home Mortgage,Debt Consolidation,61100.2,21.6,17,11,0,516097,951566,0,0
f10a057f-d337-4404-aed1-612e5299c30c,9e4e0652-8c07-4251-aa07-dcbb6fdd6ec6,67254,Short Term,0,0,1 year,Rent,Debt Consolidation,8892.19,11.4,NA,9,0,360202,529276,0,0
fca84c5a-b236-4fab-8e89-9ff279005596,b50edc06-6139-49c8-8bde-5188e599fd18,280038,Short Term,751,1294964,10+ years,Home Mortgage,Debt Consolidation,7230.26,16.8,NA,8,0,267349,970420,0,0
3f38082c-625f-4f49-913c-2f109637fa93,1650d28c-1c24-4781-9757-125a91761f39,326370,Short Term,0,0,n/a,Home Mortgage,Debt Consolidation,25430.36,30.5,NA,5,0,490086,587444,0,0
a13d76ad-07ee-4ccd-b936-d9724fa2b177,808d9f90-ec1d-4963-902b-e3d901b163f6,137654,Short Term,744,1300208,6 years,Home Mortgage,Debt Consolidation,20586.5,22,NA,15,0,355737,501094,0,0
2689eb80-f700-4fd3-9148-c5cca160fa12,4b3c1819-c431-4c4d-8dbf-bac548fb1d7f,163702,Short Term,0,0,10+ years,Home Mortgage,Debt Consolidation,13980.39,18.7,NA,6,0,617880,870364,0,0
c3f77c8f-cade-48b2-862b-7fbd84aa210e,9354d0db-bde9-4160-ad00-bb3f1cd7560e,268862,Short Term,736,1025525,1 year,Rent,Debt Consolidation,15468.47,12.9,12,10,0,175864,237622,0,0
8e48dff6-41f5-4c0f-9d7a-7e42b7b64c50,778286ba-0718-48f8-8adc-400fcda84d7f,88022,Short Term,0,0,10+ years,Rent,Debt Consolidation,8337.96,17.5,NA,9,1,108680,425150,1,0
1b0bb7de-8615-4a1e-b28b-37215c6021d5,46f40039-ae02-47ac-a085-d3ee35681ee7,359876,Long Term,620,1126776,10+ years,Home Mortgage,Home Improvements,18122.39,13.5,NA,9,1,125077,428450,1,0
de0ab942-84ba-4cd8-9fcf-9b893f105cb2,30d13420-35b2-488d-9437-0a42c9dd8d56,369380,Short Term,709,800869,2 years,Home Mortgage,Debt Consolidation,18753.76,13.2,3,8,0,510321,986502,0,0
2b1f67db-d7a0-4e78-98ed-fd713fe6db22,2a32de79-61d9-4347-b3d1-d64463238a08,205480,Short Term,743,579101,5 years,Rent,Debt Consolidation,9555.29,9.6,NA,5,0,82555,179652,0,0
effaf288-d9f4-45ac-95b4-314c5e32ed74,3a5b059e-2f2c-4663-8474-a670510af08c,222662,Short Term,748,576897,1 year,Rent,Debt Consolidation,5672.83,14,NA,7,0,210919,1285328,0,0
dd9d1169-da37-4011-966d-dad2ccf73994,bc8395f3-a89b-42fc-8a05-536a5e430826,202114,Short Term,7320,388493,10+ years,Own Home,Home Improvements,6733.79,17.3,NA,6,0,207480,491304,0,0
f826734f-0c4f-4c3b-ac1e-3eee94ff8d4b,9b3aac01-79bd-44ba-ab69-87632bcf4efa,269808,Long Term,668,1689366,10+ years,Own Home,Debt Consolidation,32238.82,13.8,NA,16,1,272232,652652,1,0
be34f160-8846-4740-a224-e3ec72e4ef6d,e567ca73-ad9d-423a-b97e-203a944f0fd6,148984,Long Term,686,958626,6 years,Rent,Buy a Car,1845.47,22.3,40,6,0,55461,133496,0,0
6039645d-144f-4fd4-9948-8cc46f071e28,18c681d0-9e8a-41a0-b91e-e401d13157dd,99999999,Long Term,721,616702,4 years,Rent,Debt Consolidation,9199.04,12.4,79,11,0,232275,345708,0,0
fa4f24aa-9aaf-4e90-a2f0-5044b7195333,050ab1a4-5086-4878-889d-6a34ac8b2301,219890,Short Term,750,1044487,10+ years,Home Mortgage,Debt Consolidation,3586.06,30.5,NA,7,0,147535,766084,0,0
dbc62851-4123-49e8-8cd0-771b54336b27,5a2cc092-3310-4ed7-97c7-9c6afcf83575,99999999,Short Term,741,1394372,2 years,Home Mortgage,Debt Consolidation,16383.7,13.5,NA,10,0,245062,388696,0,0
83ea5a43-83c7-4bb9-972f-f354165d0c9e,9fb34bbd-ca1a-4fcc-b9ed-597d4bbd3829,82918,Short Term,739,378119,4 years,Rent,Debt Consolidation,5356.67,14.3,61,6,0,154698,285252,0,0
8d8156f2-bc30-42d4-a8f9-ccd0f0207ca0,ae67e7ee-12b4-46e4-91f2-0ac9b9b15f6a,524722,Long Term,724,1756037,10+ years,Own Home,Debt Consolidation,24291.88,21.3,NA,6,0,190988,426096,0,0
362c7340-cc48-45a6-976d-324210e970af,139e12b1-830c-4c3f-a553-c023c0f77818,186032,Short Term,713,446899,< 1 year,Home Mortgage,Debt Consolidation,6852.16,13,15,9,0,84227,385440,0,0
fccc0f89-d3a1-4cf2-9b39-bb915ae97b9a,91e4ce3b-d824-4041-aedb-fb4f64142cd9,429264,Short Term,715,704387,4 years,Rent,Debt Consolidation,9391.89,13,16,12,0,26809,229900,0,0
5e1c0f61-40fa-4ed2-a26f-7a2d6b74c6c2,b25fa202-b3e5-4990-a9cc-1e4f6c2fe284,264000,Short Term,0,0,< 1 year,Home Mortgage,Debt Consolidation,15488.23,16.4,6,10,0,285551,690272,0,0
6ec4ca9f-69a8-4667-a16e-3e50a947f53a,640502b0-df37-4671-b732-b844ee59d642,267410,Short Term,7420,1058490,10+ years,Home Mortgage,Debt Consolidation,4789.71,14.5,67,10,0,205694,443520,0,0
1f908d00-2d5a-4eef-a88a-aeab60896290,3dae44fe-b3d6-4a3d-a41d-46e9733e228e,221694,Short Term,742,957315,5 years,Rent,Debt Consolidation,21220.34,9.9,NA,14,0,356022,709522,0,0
ab1034b7-300d-4dc8-ad98-da76b6691953,97f59341-7d46-4480-97c2-6901b5410039,323400,Short Term,741,1420155,7 years,Home Mortgage,Debt Consolidation,7159.96,14,NA,8,0,257203,376992,0,0
b108d7f3-9e64-4519-bd0b-6d73c49b2a2a,ff2688db-6f34-497a-bcc9-9ddbdbb0478f,246840,Short Term,705,930240,3 years,Rent,other,18759.84,8.6,NA,9,0,182875,262702,0,0
8b6e9c7f-4d9f-4a78-9db1-a1f4e33f9e06,e9388f67-3b43-4cac-9733-23928b4ce794,231484,Long Term,0,0,5 years,Rent,Debt Consolidation,16421.89,10.3,14,16,0,72580,110308,0,0
7bc6a73c-83d8-4867-920c-1d5a3ecccaae,12d87594-e9e9-443f-be2b-8f8524cc206f,43362,Short Term,724,1348031,5 years,Rent,other,19546.44,23.7,NA,7,0,64828,573078,0,0
0d67c44d-f771-4900-afca-0db51705cc60,79da89e8-60bb-4274-a973-891bed760fe9,77066,Short Term,741,152114,n/a,Rent,Debt Consolidation,2928.28,24.3,NA,4,0,104063,132132,0,0
229898c7-dd45-4cba-9075-2b445b13ea92,2e6080b7-e9dd-4b96-aa0d-a50bc58f436c,99999999,Short Term,735,1043233,10+ years,Rent,Debt Consolidation,14431.26,9.3,16,7,1,161462,279004,1,0
3e968b59-5c85-4e77-bbed-0f2fa2e5cf8f,b3da38d0-7c89-49a2-99a2-f8878a222333,167530,Short Term,741,1131526,6 years,Home Mortgage,Debt Consolidation,28005.43,13,NA,14,0,121942,176066,0,0
0bf46651-fb36-45ff-b47c-6b6ee2b8fd75,fbf2a4e1-692e-4d7e-9896-b902e1839ada,345444,Short Term,704,1465223,10+ years,Home Mortgage,Debt Consolidation,18925.9,31.6,NA,12,1,177783,278168,1,0
01573b94-ca16-49e7-80cb-ee8e86b34ff0,301fa778-9aa1-4e38-b371-2881174b76ce,753610,Long Term,698,2495498,10+ years,Rent,Debt Consolidation,21211.6,24.8,4,11,0,53523,197978,0,0
973c3e63-a1ac-4e4f-8b55-b644716728d0,f55b9b69-03a2-4b87-a204-0e846d2520d8,325446,Short Term,724,712044,4 years,Rent,Debt Consolidation,15902.24,10,39,18,0,111967,481910,0,0
2d379545-f805-4394-8e91-536d12f9c2ae,d81eca42-3c71-4dc0-8926-5f35b5e670f4,429616,Short Term,0,0,10+ years,Rent,Debt Consolidation,27437.9,14.2,NA,17,0,348232,567116,0,0
0bd10d39-e75a-4d3c-aa56-a7d421c6cf85,5d4a8147-dc06-42d7-9e8e-8f67713605cd,99999999,Long Term,714,1451657,8 years,Home Mortgage,Debt Consolidation,40525.1,22,NA,12,0,154394,226292,0,0
81a9cbbd-942c-4886-903b-2e407ceb6c59,6291e578-5fcb-43da-8495-7a22fb989462,344850,Long Term,686,2053007,10+ years,Home Mortgage,Debt Consolidation,22583.02,12.9,7,12,0,138244,291060,0,0
14c29dbd-dbca-4899-b9db-c94dbe823b04,bbe510b9-d5a6-42a9-a3f6-13762297839e,125708,Short Term,0,0,10+ years,Rent,Debt Consolidation,5864.16,12.8,55,7,0,97489,257708,0,0
5c8aee18-9f37-4b2c-8e35-2f71f5b4b5ee,992650d0-32f3-4a4d-bc4d-6630996bc948,375870,Long Term,706,1909500,5 years,Home Mortgage,Debt Consolidation,38667.47,17.8,60,11,0,278331,537108,0,0
20eb57a8-b966-4caf-b317-b89ccf2a9e61,a9cf6cf1-4f2d-42b3-8e88-22b0027120d7,332156,Long Term,695,1128296,10+ years,Home Mortgage,Debt Consolidation,1513.73,13.5,NA,1,0,152684,177144,0,0
cd1ea1eb-f799-4fc5-aaa0-1b2377673bb4,095b0249-be55-4d63-baf9-de68d6178eaa,222420,Long Term,701,1728810,< 1 year,Home Mortgage,Debt Consolidation,17432.12,13.2,26,12,0,182324,683232,0,0
39096875-94e2-4174-a1ec-5c85246a020a,824f5ff9-446b-4f62-81a9-4445b3842f4e,246840,Short Term,727,1046881,10+ years,Home Mortgage,Debt Consolidation,17186.45,19.3,NA,17,0,412528,901252,0,0
50952848-2e75-48e9-bc29-6930ee8c6a8c,2ad40e56-7347-40b7-9f3e-132cb68a5424,112178,Short Term,711,1448693,10+ years,Home Mortgage,other,42253.53,24.1,29,11,0,1606716,2145792,0,0
bcb92201-aab8-4752-bc06-de3143bc3f68,87b180a3-1d76-407c-a0ce-254a78b1a4a0,442464,Short Term,0,0,n/a,Home Mortgage,Debt Consolidation,18230.69,32.9,19,10,0,141645,396132,0,0
066bbc5f-46b7-4d04-8955-a4ba8c832fad,f9e3106e-3a34-4d5a-8b13-ed24f45a9046,536360,Short Term,0,0,7 years,Home Mortgage,Debt Consolidation,9665.87,44.7,NA,7,0,390317,600974,0,0
23d7ba99-b9e3-49b5-b5e8-47d7d6cac8d5,61933908-2f02-4fde-887f-55cc460b622b,414194,Short Term,730,1430890,10+ years,Rent,Debt Consolidation,15739.79,19.9,16,14,0,200013,257620,0,0
4a6aa1c1-0a38-4b49-8f29-2ac815b8995a,12e827e0-1b70-4c36-a86f-0ac9fb62dc2a,285032,Long Term,717,757416,10+ years,Rent,Debt Consolidation,9341.35,15.9,NA,9,1,105127,346808,1,0
200d0873-ad7c-4dd4-a16f-c9736f3b1463,13b02a79-8ff5-4aa2-9b0f-33d23b81f8be,111144,Short Term,726,363945,n/a,Rent,Buy a Car,10008.63,7.6,NA,10,0,267292,629090,0,0
10311b82-cabe-4636-8cb8-c78512b59195,125aff15-efd3-485f-9469-80e7234e060c,167376,Short Term,0,0,10+ years,Home Mortgage,other,13121.97,15.8,NA,8,0,205523,379522,0,0
3dd08cd8-7db9-49c0-aaa8-aec880a8833a,52622e6d-2f81-4bd9-a589-947b45dddd65,356092,Short Term,0,0,1 year,Rent,Debt Consolidation,15398.93,16.9,73,9,0,247038,429506,0,0
9bea9b0f-e031-4235-a890-9d389babb8ee,aaf3c077-ed38-41f2-b9b2-d4aa367cddf2,437184,Long Term,653,1623550,10+ years,Home Mortgage,Debt Consolidation,30847.26,18.4,NA,15,0,402363,555280,0,0
f76e916b-3557-4111-a1d7-d8aa80e17187,efeba2e2-5106-4049-99e0-232f7f8ea073,165594,Short Term,710,1239446,3 years,Own Home,Debt Consolidation,10431.95,8.4,NA,12,0,147497,410542,0,0
b290291a-41cf-4a75-b3a3-33b3af5733e6,8711de71-6c52-4c1e-a0ae-1fd7eaacf090,22484,Short Term,705,737960,3 years,Home Mortgage,other,13037.23,13,NA,10,0,320948,528638,0,0
347f5187-ea30-4f02-a090-de286c461a6d,963c6bd5-8efd-4f66-8bb5-75be1cfd2685,132198,Short Term,712,1008520,10+ years,Home Mortgage,Debt Consolidation,3193.52,19.2,NA,5,0,109668,226732,0,0
e3441704-409d-44d5-a74e-8c5ecdc58468,8e17e215-5b8e-412f-8fb2-aac3613a7d54,146916,Short Term,701,632016,1 year,Rent,Debt Consolidation,14325.62,7.6,NA,13,0,90060,197472,0,0
0a42f942-e439-4279-962c-23f55b47ddc2,5299d82f-2297-446f-9867-27ea48c58b24,667656,Long Term,674,1364656,10+ years,Home Mortgage,Debt Consolidation,31159.62,15.1,NA,16,0,354521,529672,0,0
1a8a5d0a-6ef5-4cb6-8ffa-864c6e0f4645,1cf3edad-42d0-4ee4-a998-cd4ce8ede9a4,331518,Short Term,702,1908740,10+ years,Home Mortgage,other,27994.98,29.5,41,8,0,187625,252032,0,0
73c9eb8d-b4bb-4317-b4e2-11960edb602d,a3e1a69b-d59f-4217-a465-90472ac3e20e,450032,Short Term,0,0,3 years,Home Mortgage,Debt Consolidation,19692.17,30.6,40,12,0,388683,668734,0,0
3801c66a-66a5-46a2-86f1-7f17fc4cea7c,b75850ba-3689-4134-b7a8-013080c402e6,216678,Short Term,714,785954,9 years,Home Mortgage,Home Improvements,14998.6,20.6,33,10,0,80142,282062,0,0
e2b0b89e-56ba-4779-91d5-98ab7e0d6388,4179ddf4-a34b-44c2-b994-ed9645cf1f3c,554730,Short Term,6870,2107974,10+ years,Home Mortgage,Debt Consolidation,17513.82,16.5,NA,8,1,300124,399432,1,0
f1d14b1d-1835-412c-996b-d07c7f7fedd5,d2dc501d-dac1-4e3e-b033-489c38a55b5d,54626,Short Term,689,584991,5 years,Own Home,Medical Bills,17062.38,43,82,9,1,277210,548680,1,0
bf3eede8-ee71-47e0-bf00-bcc6e310ec36,6ef214c1-2041-4e3c-87ea-add71afc58bd,99999999,Long Term,686,1886890,5 years,Own Home,Home Improvements,19812.44,10.1,NA,7,0,364173,622842,0,0
8cbd0e08-af64-4817-842e-72c474360745,06926193-2fd6-4b71-b6dc-2323ffa661ab,391842,Long Term,654,962730,1 year,Home Mortgage,Debt Consolidation,3385.61,24.5,27,12,0,65531,247148,0,0
00ebd3cc-6dab-4fe1-b63d-bcef9d46283d,c6246095-eb0a-4e2a-86e6-6d09d16b085a,501886,Short Term,746,1326409,10+ years,Home Mortgage,Debt Consolidation,25864.89,15.9,NA,11,0,464968,984236,0,0
6e049cfb-fd61-4ba4-a2bc-71abcbd9695d,ffd62a29-28e4-4cf9-8cbd-daf023304452,205216,Short Term,0,0,1 year,Rent,Debt Consolidation,8904.35,9,NA,13,0,3534,1360656,0,0
2d6f8182-58b0-479d-b712-cc78fcc00781,6dab4159-d8e8-46eb-ab36-b7995c77b8a5,242572,Long Term,738,1496440,10+ years,Home Mortgage,Debt Consolidation,26187.7,17.5,NA,18,0,459458,1149060,0,0
d36511e7-0ef2-451d-8904-81a6ce0cda8e,3e5cf959-b19f-47b6-9bdf-db15d340b268,99999999,Short Term,742,946580,4 years,Rent,Debt Consolidation,12384.39,8,NA,8,0,94297,381766,0,0
5fdb9b0f-0dba-4f97-b187-dcccfb4745fc,5df65da4-d164-489a-810e-8ae0102a9d1a,180004,Short Term,7200,874494,6 years,Rent,Debt Consolidation,11514.19,13,33,8,0,143298,291104,0,0
f4c7ed74-df66-48e3-80f0-155d0b4c8701,7af3c969-969d-4917-86a7-e0b70dc04df4,237908,Long Term,0,0,10+ years,Home Mortgage,Debt Consolidation,17511.54,17.6,9,8,0,236778,434478,0,0
9f1d3bb4-beb3-407c-b1b1-2992faa785c6,e9e3d8b8-27d7-4760-84cd-c8690da101d7,269852,Short Term,745,1456635,1 year,Home Mortgage,other,11070.35,14.6,NA,8,0,101232,1395350,0,0
17c2442d-47de-4a00-9fc4-fd3b494fa56e,c16b5ad1-a09b-49de-bc12-d9d1af504299,159258,Short Term,0,0,7 years,Home Mortgage,Home Improvements,3553,15.6,NA,7,0,86146,269610,0,0
0881be78-254b-44dc-b5b0-2b6c1345d02c,f7fd5965-c426-477a-96b5-73f159e3ffd8,238458,Short Term,737,627209,2 years,Rent,Debt Consolidation,6637.84,13.5,40,5,0,111473,216942,0,0
f28d8664-37e0-456c-b63e-98da06ee11c6,dd16f50e-6987-4dd7-a1e0-37a50939e034,330792,Long Term,748,1180831,8 years,Home Mortgage,Debt Consolidation,19424.65,18.7,NA,19,0,1201522,6887364,0,0
155c8e15-019e-4769-9f8d-0f3efedae7b2,7fca1584-efbd-4c48-973a-44caa1f93896,250998,Short Term,705,713051,2 years,Rent,Debt Consolidation,8360.57,12.9,47,2,0,148276,179234,0,0
483950b1-004a-45df-913b-6258509669ec,db17ff77-d3cd-4b17-8b27-1e10081521a2,430254,Long Term,0,0,10+ years,Home Mortgage,Debt Consolidation,12569.26,25.5,NA,10,0,546668,1338216,0,0
2c686e97-47a7-43a1-8179-a2b7118b0364,26cf69a6-08e2-48b0-8792-f6087a38bfdf,327426,Long Term,745,1149956,2 years,Home Mortgage,Debt Consolidation,14853.63,23,26,15,0,821275,1523962,0,0
18030b9b-2269-4693-9598-2ba32962b62b,a65352a5-0054-48c9-8e29-1dc3b695711e,99999999,Short Term,705,379430,5 years,Rent,Debt Consolidation,11604.25,5,NA,8,0,193230,287936,0,0
f02000f9-1d79-4ab2-8538-cb5d83e0480c,ca2a8caa-53ae-4f8c-9b9f-adf99c5a0ad0,263890,Short Term,735,1519392,10+ years,Home Mortgage,Debt Consolidation,6254.8,25,NA,5,1,32870,152262,1,0
13ac762e-3766-4077-a35e-05f73f366f83,63fb2729-b963-4ed5-82d0-52de40f8eca4,486926,Long Term,718,1783530,3 years,Home Mortgage,Debt Consolidation,20659.27,25.7,9,22,0,278350,584914,0,0
e824b761-4acb-4d50-83d6-c8081f57b93c,0f82f2c0-22d4-41a5-be6a-80a8cabc6a9b,645634,Long Term,660,1341951,5 years,Home Mortgage,Debt Consolidation,23036.93,14.4,53,9,0,399133,528176,0,0
d3660758-cb22-443a-8536-7b29765ac019,a7dc2a67-b0c9-46b5-83be-5176e05f2a79,99999999,Short Term,734,621015,10+ years,Rent,Debt Consolidation,7141.72,10.8,NA,5,0,74214,146124,0,0
a325a67d-c0cd-4fee-bb02-674d58b4cb0c,bdbdd965-45e9-4060-9d85-55977ae38f84,314622,Short Term,750,1251853,7 years,Home Mortgage,Debt Consolidation,5768.97,16.4,NA,20,0,144058,1635238,0,0
ab35be62-3cb4-47dd-9929-f4592173ac26,2d815bf6-af3b-4543-b658-76831d18a29d,265606,Short Term,714,2293908,3 years,Home Mortgage,other,19058.52,18.6,36,11,0,629793,1432684,0,0
3812ee99-cd76-4098-a1fe-88fa137f9862,e8322b21-aaea-4f98-b274-163df571c51b,170632,Short Term,0,0,4 years,Home Mortgage,Debt Consolidation,14162.6,34.9,NA,11,2,111663,414414,1,1
46d64666-823b-4caf-af44-ac433a896188,f7a67658-9ca1-4d26-8f06-40cf1842180e,519662,Short Term,741,1219515,3 years,Rent,Debt Consolidation,30182.83,16.5,51,13,0,66937,227326,0,0
d9831857-1217-4d5f-937a-d9d31dd6fdcc,220992a6-33e5-4c64-8d86-71005affd7e9,172436,Short Term,0,0,5 years,Rent,Debt Consolidation,16084.45,12.9,19,16,0,214624,487278,0,0
bc4dfdcf-14bb-4de9-9dc1-c39ebc0a3d6d,1ff2a463-9372-4c0c-ad26-91f3bc76380d,217492,Short Term,0,0,10+ years,Home Mortgage,Debt Consolidation,22281.87,15.4,NA,11,1,281941,515724,1,0
64e44176-5558-498f-a0af-5ccc062050cd,c8c0ee46-0a35-4251-8671-0c35a6d67e20,224488,Short Term,746,1134167,2 years,Home Mortgage,Debt Consolidation,15500.39,14.3,NA,6,0,279015,413116,0,0
7df988a7-e7e0-4d00-a845-c6249a19865b,8a3b3382-3d07-4ccc-a98b-c58d348288af,99999999,Short Term,748,2115992,10+ years,Own Home,Debt Consolidation,27331.5,43.7,NA,24,0,329555,3376868,0,0
4effad79-806f-4281-b156-321aa8340788,c54389e4-2367-4422-905b-badc48dd7c1d,228866,Short Term,746,642618,n/a,Own Home,Home Improvements,11117.28,24.5,NA,22,0,26182,1516350,0,0
794a3cb2-ca4d-48ca-9b6e-307d9056e3a9,3f7d5fbb-7185-4da1-bf02-013ff722bbbd,216546,Short Term,727,1009888,2 years,Rent,Debt Consolidation,16410.68,17.5,NA,10,0,183198,248974,0,0
9e825666-4423-4c6b-9297-edfe9b463e74,e382f2f6-a72b-4256-a9eb-7c238c8a4919,759616,Short Term,718,2061785,3 years,Home Mortgage,Buy a Car,24913.37,17,NA,25,0,0,0,0,0
360e4e3a-f672-4f20-a855-236a72fd8148,70953fbf-58d0-425c-9b4e-e0da41adca65,137060,Short Term,730,460826,n/a,Home Mortgage,Home Improvements,9197.33,14.2,NA,2,0,0,0,0,0
56eef7e2-349f-4e5a-a4bd-7890acfa22c7,33038088-4161-40db-9100-78238d47f089,110000,Short Term,675,522443,< 1 year,Rent,Debt Consolidation,3439.38,12.1,NA,7,0,105203,127556,0,0
c1b97f79-6374-46a8-8bdb-d619cc82aec7,70317987-bf40-4811-b08f-ad8584c9933f,176484,Short Term,722,666805,8 years,Rent,Debt Consolidation,19892.81,8.7,24,8,0,91846,152152,0,0
0ea86ab9-a516-4c48-99c4-4c84152256e6,b4bab8c8-edd2-436d-aeab-93b2cc730663,772706,Short Term,0,0,3 years,Home Mortgage,Debt Consolidation,24166.86,26.6,NA,10,0,132981,508222,0,0
3fc5ce77-1603-4e0f-81a8-2abf5956d24a,7ffd4ceb-fe1a-44a7-8367-6035a12a77ab,442970,Long Term,633,914432,4 years,Rent,Debt Consolidation,28423.43,12.1,NA,8,0,91485,318098,0,0
ce08cb71-0b64-4543-9c66-7393c6c5a9f6,05ca9b36-9b4d-40f3-8c8b-7195ea215498,337986,Long Term,0,0,10+ years,Home Mortgage,Debt Consolidation,19177.65,16.7,NA,16,0,516097,786280,0,0
dcfed9b3-1a01-483a-8c4c-a1e4f17e63d4,91441c80-6a46-4b68-bb7a-823fdba19b74,552156,Long Term,668,991857,2 years,Own Home,Debt Consolidation,13390.06,13.1,NA,12,0,300048,357808,0,0
dca3683d-377d-438c-9746-7bb88d5c823f,f742fa59-2891-4694-bf40-aeb55e5760df,286022,Short Term,701,1045114,3 years,Rent,Debt Consolidation,17505.46,19,45,8,0,325983,662178,0,0
3b305653-f03f-443c-b27f-fca376e92833,a182ba07-d7f1-4b5b-815a-c914eb9294e7,103730,Short Term,750,1752750,10+ years,Home Mortgage,Buy a Car,24246.47,18.9,24,18,0,62586,1393766,0,0
62d9bfd3-d9f1-4d92-b605-c8ff64b11098,6d489dd4-fa6b-4a8d-a074-bc92a855e3d6,141240,Short Term,735,609881,8 years,Rent,Debt Consolidation,5946.43,19.5,NA,4,0,150423,187484,0,0
e3322f5b-c8a6-40c3-92f0-07453d7a57c2,8cf80d82-a461-4a5c-bcb9-9afc5d5d16b5,259380,Short Term,748,4106850,4 years,Rent,Debt Consolidation,4517.63,11.8,NA,10,0,132335,1042360,0,0
e69132c2-3554-46ba-b4f8-b1f36cc02486,74aed4c4-9ad6-4d81-8b70-dfedc6af42ce,99999999,Short Term,726,1101126,2 years,Rent,Debt Consolidation,13947.52,13,32,12,0,117154,309716,0,0
eafbe253-087a-4a8a-a5de-24da94b98f50,475c8ac7-eef2-44a9-a449-a7def9e0560e,438592,Short Term,740,776511,2 years,Home Mortgage,Debt Consolidation,12229.92,17,NA,13,0,608209,949124,0,0
0a329cdd-c1f7-405b-a446-5c828595cacc,67bee49f-1011-4bd5-9d3e-8f0fccec7bea,324984,Long Term,595,780900,10+ years,Own Home,Debt Consolidation,8199.45,13.3,32,6,0,0,0,0,0
21b76d58-f975-424c-8efd-6c7ed5b577d2,e5e974ad-94e3-4e75-b020-6a5eb513f7cf,260700,Long Term,697,2420372,5 years,Home Mortgage,Debt Consolidation,42558.1,18.2,NA,18,0,1025278,2278628,0,0
1b88aa85-a00e-4d67-8567-900484641e48,bdda8135-d041-44d8-8f50-6e1346981307,350306,Short Term,0,0,6 years,Home Mortgage,Debt Consolidation,21459.55,17.9,37,10,0,211831,435666,0,0
3d397301-0bc8-4050-aede-af1ae9cf9096,f9470043-2629-4f16-ac20-3894dddc4ead,519970,Long Term,0,0,9 years,Home Mortgage,Debt Consolidation,33115.67,20.8,NA,6,0,805562,946968,0,0
de8159f4-74e6-4ebe-bc66-22de0ed6a266,b8aeff9f-f453-42f7-8af1-7c2c41bceafe,469480,Short Term,720,1071030,10+ years,Home Mortgage,Debt Consolidation,27757.29,23.3,11,7,0,682993,901736,0,0
e9aae9f3-133b-48a5-9235-cb26f34c793c,24ba2ce6-4091-492f-9658-31db2cc34338,73898,Short Term,722,367460,2 years,Rent,Other,4198.43,9.7,NA,7,0,19076,98582,0,0
